File,NEF,TIFF,Date Created,Date Modified,File Size,Image Size,Date Shot,Time Zone and Date,Image Quality,Artist,Copyright,Image Comment,Device,Lens,Focal Length,Focus Mode,AF-Area Mode,VR,AF Fine Tune,Aperture,Shutter Speed,Exposure Mode,Exposure Comp.,Exposure Tuning,Metering,ISO Sensitivity,Flash Device,Flash Sync Mode,Flash Mode,White Balance,Color Space,High ISO NR,Long Exposure NR,Active D-Lighting,Image Authentication,Vignette Control,Auto Distortion Control,Picture Control,Base,Quick Adjust,Sharpening,Contrast,Brightness,Saturation,Hue,Filter Effects,Toning,Optimize Image,Color Mode,Tone Comp.,Hue Adjustment,Saturation,Sharpening,Latitude,Longitude,Altitude,Altitude Reference,Heading,UTC,Map Datum,Scene Mode,Keywords
r10f2ac48t,http://193.205.194.113/RAISE/NEF/r10f2ac48t.NEF,http://193.205.194.113/RAISE/TIFF/r10f2ac48t.TIF,9/20/2014 22:58,2/17/2012 10:34,10.4 MB,L (4288 x 2848),34:32.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,42mm,AF-A,Auto,ON,,f/4.8,1/6s,Aperture Priority,0EV,,Matrix,ISO 800,,,,"Cool-white fluorescent, A1, G1",Adobe RGB,ON (Normal),OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor; objects
r10f888c2t,http://193.205.194.113/RAISE/NEF/r10f888c2t.NEF,http://193.205.194.113/RAISE/TIFF/r10f888c2t.TIF,9/20/2014 22:33,3/31/2012 9:25,10.1 MB,L (4288 x 2848),25:40.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/22,1/25s,Aperture Priority,+1.7EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[VI] VIVID,[VI] VIVID,-,6,Active D-Lighting,Active D-Lighting,3,2,,,,,,,,,,,,,,,,,landscape; outdoor
r1104e9e6t,http://193.205.194.113/RAISE/NEF/r1104e9e6t.NEF,http://193.205.194.113/RAISE/TIFF/r1104e9e6t.TIF,9/20/2014 22:42,2/16/2012 10:26,9.96 MB,L (4288 x 2848),26:56.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/11,1/320s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,2,5,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,landscape; outdoor
r110b4219t,http://193.205.194.113/RAISE/NEF/r110b4219t.NEF,http://193.205.194.113/RAISE/TIFF/r110b4219t.TIF,9/21/2014 2:01,6/15/2014 8:17,22.0 MB,L (4928 x 3264),17:55.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Dynamic,ON,OFF,f/6.3,1/100s,Aperture Priority,0EV,,Matrix,ISO 500,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,nature; outdoor
r110cc74ct,http://193.205.194.113/RAISE/NEF/r110cc74ct.NEF,http://193.205.194.113/RAISE/TIFF/r110cc74ct.TIF,9/20/2014 20:00,8/15/2012 11:24,17.3 MB,L (4928 x 3264),24:16.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,Manual,Single,ON,OFF,f/16,1/100s,Manual,0EV,,Matrix,ISO 200,,,,"Cloudy, A3, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,-1,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r110f894ft,http://193.205.194.113/RAISE/NEF/r110f894ft.NEF,http://193.205.194.113/RAISE/TIFF/r110f894ft.TIF,9/20/2014 15:22,8/28/2011 16:14,10.0 MB,L (4288 x 2848),14:22.0,"UTC+7, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/13,1/800s,Manual,0EV,,Matrix,ISO 800,,,,"Color Temp. (6670K), A4, M3",sRGB,ON (Normal),OFF,Extra High,,,,LANDSCAPE-02,[LS] Landscape,,5,Active D-Lighting,Active D-Lighting,-2,-3,,,,,,,,,,,,,,,,,landscape; outdoor
r1126b615t,http://193.205.194.113/RAISE/NEF/r1126b615t.NEF,http://193.205.194.113/RAISE/TIFF/r1126b615t.TIF,9/21/2014 0:40,5/20/2012 5:04,10.6 MB,L (4288 x 2848),04:29.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,62mm,AF-A,Auto,ON,,f/5.3,1/2000s,Aperture Priority,0EV,,Matrix,ISO 320,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[VI] VIVID,[VI] VIVID,-,6,Active D-Lighting,Active D-Lighting,3,2,,,,,,,,,,,,,,,,,outdoor; people
r113402d4t,http://193.205.194.113/RAISE/NEF/r113402d4t.NEF,http://193.205.194.113/RAISE/TIFF/r113402d4t.TIF,9/21/2014 12:10,10/19/2013 11:06,19.4 MB,L (4928 x 3264),06:53.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/18,1/200s,,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,landscape; outdoor
r1138e1aft,http://193.205.194.113/RAISE/NEF/r1138e1aft.NEF,http://193.205.194.113/RAISE/TIFF/r1138e1aft.TIF,9/20/2014 16:45,8/11/2012 12:19,19.6 MB,L (4928 x 3264),19:44.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/5.6,1/125s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,0,0,0,0,,,,,,,,,,,,,,,,,outdoor
r113b7fb4t,http://193.205.194.113/RAISE/NEF/r113b7fb4t.NEF,http://193.205.194.113/RAISE/TIFF/r113b7fb4t.TIF,9/20/2014 21:39,1/2/2012 2:04,21.0 MB,L (4928 x 3264),04:09.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,105mm,AF-A,Auto,ON,OFF,f/5.6,1/1600s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Shade, B3, M1",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,2,1,,,,,,,,,,,,,,,,,outdoor; people
r113ee9edt,http://193.205.194.113/RAISE/NEF/r113ee9edt.NEF,http://193.205.194.113/RAISE/TIFF/r113ee9edt.TIF,9/20/2014 18:18,8/24/2012 7:30,20.3 MB,L (4928 x 3264),30:11.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,28mm,AF-A,Auto,ON,OFF,f/7.1,1/640s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, A3, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,buildings; outdoor
r1148801et,http://193.205.194.113/RAISE/NEF/r1148801et.NEF,http://193.205.194.113/RAISE/TIFF/r1148801et.TIF,9/20/2014 17:25,8/21/2012 15:23,19.0 MB,L (4928 x 3264),23:36.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,22mm,AF-A,Auto,ON,OFF,f/14,1/250s,Manual,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r115c449dt,http://193.205.194.113/RAISE/NEF/r115c449dt.NEF,http://193.205.194.113/RAISE/TIFF/r115c449dt.TIF,9/20/2014 18:14,8/23/2012 12:17,20.2 MB,L (4928 x 3264),17:09.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,48mm,AF-A,Auto,ON,OFF,f/16,1/125s,Manual,0EV,,Matrix,ISO 250,,,,"Cloudy, A3, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,outdoor
r115e2464t,http://193.205.194.113/RAISE/NEF/r115e2464t.NEF,http://193.205.194.113/RAISE/TIFF/r115e2464t.TIF,9/21/2014 7:58,1/26/2013 10:03,22.0 MB,L (4928 x 3264),03:25.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,20mm,AF-A,Auto,ON,OFF,f/10,1/320s,Aperture Priority,+0.7EV,,Spot,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r116825e2t,http://193.205.194.113/RAISE/NEF/r116825e2t.NEF,http://193.205.194.113/RAISE/TIFF/r116825e2t.TIF,9/20/2014 23:32,7/19/2014 10:44,20.7 MB,L (4928 x 3264),44:57.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,"Dynamic, 21 points",ON,OFF,f/18,1/125s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r116ce066t,http://193.205.194.113/RAISE/NEF/r116ce066t.NEF,http://193.205.194.113/RAISE/TIFF/r116ce066t.TIF,9/21/2014 2:34,5/2/2014 6:58,18.7 MB,L (4928 x 3264),58:54.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,52mm,AF-A,Dynamic,ON,OFF,f/4.8,1/500s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,buildings; outdoor
r116fa8b7t,http://193.205.194.113/RAISE/NEF/r116fa8b7t.NEF,http://193.205.194.113/RAISE/TIFF/r116fa8b7t.TIF,9/20/2014 17:44,8/22/2012 9:44,19.3 MB,L (4928 x 3264),44:39.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/4.5,1/30s,Manual,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,0,1,-1,0,,,,,,,,,,,,,,,,,Indoor
r11850456t,http://193.205.194.113/RAISE/NEF/r11850456t.NEF,http://193.205.194.113/RAISE/TIFF/r11850456t.TIF,9/21/2014 7:03,8/22/2013 7:35,21.7 MB,L (4928 x 3264),35:01.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/6400s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r11865f77t,http://193.205.194.113/RAISE/NEF/r11865f77t.NEF,http://193.205.194.113/RAISE/TIFF/r11865f77t.TIF,9/20/2014 19:19,8/8/2012 12:44,21.8 MB,L (4928 x 3264),44:22.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,48mm,AF-A,Auto,ON,OFF,f/22,1/500s,Aperture Priority,0EV,,Spot,ISO 800,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,0,0,-1,0,,,,,,,,,,,,,,,,,buildings; landscape; outdoor
r11a4e1cbt,http://193.205.194.113/RAISE/NEF/r11a4e1cbt.NEF,http://193.205.194.113/RAISE/TIFF/r11a4e1cbt.TIF,9/20/2014 21:05,2/17/2012 10:17,9.78 MB,L (4288 x 2848),17:48.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/3.5,1/60s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cool-white fluorescent, A1, G1",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor; objects
r11a5b93dt,http://193.205.194.113/RAISE/NEF/r11a5b93dt.NEF,http://193.205.194.113/RAISE/TIFF/r11a5b93dt.TIF,9/20/2014 19:39,8/10/2012 11:49,11.1 MB,L (4288 x 2848),49:54.0,"UTC+1, DST:ON",Compressed RAW (12-bit),,,Foto Inhaber:     Hoang Van Tien    ,Nikon D90,VR 18-105mm f/3.5-5.6G,85mm,AF-C,Auto,ON,,f/5.6,1/200s,Aperture Priority,+1.3EV,,Matrix,ISO 400,,,,"Auto, 0, 0",Adobe RGB,OFF,OFF,Auto,,,,[LS] Landscape,[LS] Landscape,-,7,Active D-Lighting,Active D-Lighting,3,1,,,,,,,,,,,,,,,,,outdoor
r11a7deb7t,http://193.205.194.113/RAISE/NEF/r11a7deb7t.NEF,http://193.205.194.113/RAISE/TIFF/r11a7deb7t.TIF,9/21/2014 7:48,1/26/2013 11:55,20.8 MB,L (4928 x 3264),55:25.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/3.5,1/500s,Aperture Priority,+0.7EV,,Spot,ISO 250,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r11aa1ee3t,http://193.205.194.113/RAISE/NEF/r11aa1ee3t.NEF,http://193.205.194.113/RAISE/TIFF/r11aa1ee3t.TIF,9/21/2014 7:46,1/26/2013 11:36,20.4 MB,L (4928 x 3264),36:33.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/4,1/100s,Aperture Priority,+0.7EV,,Spot,ISO 800,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,buildings; outdoor
r11b292cbt,http://193.205.194.113/RAISE/NEF/r11b292cbt.NEF,http://193.205.194.113/RAISE/TIFF/r11b292cbt.TIF,9/20/2014 21:26,1/1/2012 3:11,21.0 MB,L (4928 x 3264),11:09.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/20,1/500s,Aperture Priority,0EV,,Matrix,ISO 1250,,,,"Direct sunlight, 0, 0",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,2,1,,,,,,,,,,,,,,,,,landscape; outdoor
r11bf0779t,http://193.205.194.113/RAISE/NEF/r11bf0779t.NEF,http://193.205.194.113/RAISE/TIFF/r11bf0779t.TIF,9/20/2014 20:32,8/2/2012 14:34,18.1 MB,L (4928 x 3264),34:24.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,OFF,OFF,f/22,1/50s,Manual,0EV,,Spot,ISO 320,,,,"Cloudy, A4, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,8,1,0,0,0,,,,,,,,,,,,,,,,,landscape; outdoor
r11c4de0et,http://193.205.194.113/RAISE/NEF/r11c4de0et.NEF,http://193.205.194.113/RAISE/TIFF/r11c4de0et.TIF,9/20/2014 21:55,3/31/2012 2:38,12.0 MB,L (4288 x 2848),38:46.0,"UTC+1, DST:ON",Compressed RAW (12-bit),,,Foto Inhaber:     Ayad Abdelsame    ,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/14,1/80s,Aperture Priority,0EV,,Matrix,Auto (ISO 2500),,,,"Auto, 0, 0",Adobe RGB,ON (High),OFF,Low,,,,[VI] VIVID,[VI] VIVID,-,7,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,buildings; outdoor
r11d981d2t,http://193.205.194.113/RAISE/NEF/r11d981d2t.NEF,http://193.205.194.113/RAISE/TIFF/r11d981d2t.TIF,9/21/2014 8:59,6/8/2013 9:57,17.6 MB,L (4928 x 3264),57:26.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,200mm,AF-C,Dynamic,ON,OFF,f/5.6,1/640s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,1,0,,,,,,,,,,,,,,,,,nature; outdoor
r11e134c7t,http://193.205.194.113/RAISE/NEF/r11e134c7t.NEF,http://193.205.194.113/RAISE/TIFF/r11e134c7t.TIF,9/20/2014 16:16,9/24/2011 7:59,20.6 MB,L (4928 x 3264),59:08.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,26mm,AF-A,Auto,ON,OFF,f/13,1/125s,Manual,0EV,,Matrix,ISO 250,,,,"Cloudy, A3, G2",sRGB,ON (Low),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,9,2,0,2,1,,,,,,,,,,,,,,,,,landscape; nature; outdoor
r11e26097t,http://193.205.194.113/RAISE/NEF/r11e26097t.NEF,http://193.205.194.113/RAISE/TIFF/r11e26097t.TIF,9/21/2014 11:49,10/22/2013 13:07,20.2 MB,L (4928 x 3264),07:08.5,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,Manual,Single,ON,OFF,f/8,1/60s,,0EV,,Matrix,ISO 500,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Manual,outdoor
r12133015t,http://193.205.194.113/RAISE/NEF/r12133015t.NEF,http://193.205.194.113/RAISE/TIFF/r12133015t.TIF,9/21/2014 7:39,2/16/2013 10:50,22.1 MB,L (4928 x 3264),50:44.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/8,1/1000s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Auto1, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r1218b33at,http://193.205.194.113/RAISE/NEF/r1218b33at.NEF,http://193.205.194.113/RAISE/TIFF/r1218b33at.TIF,9/20/2014 23:20,7/19/2014 10:24,22.6 MB,L (4928 x 3264),24:02.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,"Dynamic, 21 points",ON,OFF,f/18,1/125s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r121f7893t,http://193.205.194.113/RAISE/NEF/r121f7893t.NEF,http://193.205.194.113/RAISE/TIFF/r121f7893t.TIF,9/21/2014 8:50,6/8/2013 8:17,20.2 MB,L (4928 x 3264),17:57.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/22,1/50s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r1234de87t,http://193.205.194.113/RAISE/NEF/r1234de87t.NEF,http://193.205.194.113/RAISE/TIFF/r1234de87t.TIF,9/21/2014 7:23,2/9/2013 12:49,20.7 MB,L (4928 x 3264),49:44.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,42mm,AF-A,Auto,ON,OFF,f/4.5,1/160s,Aperture Priority,+0.7EV,,Matrix,ISO 640,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,outdoor; people
r123c6433t,http://193.205.194.113/RAISE/NEF/r123c6433t.NEF,http://193.205.194.113/RAISE/TIFF/r123c6433t.TIF,9/20/2014 22:16,7/31/2014 7:06,20.6 MB,L (4928 x 3264),06:15.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,"Dynamic, 21 points",ON,OFF,f/16,1/50s,Manual,0EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r123ca9b3t,http://193.205.194.113/RAISE/NEF/r123ca9b3t.NEF,http://193.205.194.113/RAISE/TIFF/r123ca9b3t.TIF,9/20/2014 23:26,2/19/2012 6:49,10.5 MB,L (4288 x 2848),49:34.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,105mm,AF-A,Auto,ON,,f/8,1/400s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,buildings; outdoor
r125034a9t,http://193.205.194.113/RAISE/NEF/r125034a9t.NEF,http://193.205.194.113/RAISE/TIFF/r125034a9t.TIF,9/21/2014 1:12,10/7/2012 12:36,10.8 MB,L (4288 x 2848),36:25.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,105mm,AF-A,Auto,ON,,f/5.6,1/30s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Auto, A5, G1",Adobe RGB,OFF,OFF,Extra High,,,,[LS] Landscape,[LS] Landscape,-,7,Active D-Lighting,Active D-Lighting,1,1,,,,,,,,,,,,,,,,,outdoor; people
r125442fat,http://193.205.194.113/RAISE/NEF/r125442fat.NEF,http://193.205.194.113/RAISE/TIFF/r125442fat.TIF,9/20/2014 16:46,8/11/2012 12:22,20.0 MB,L (4928 x 3264),22:23.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/10,1/125s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,0,0,0,0,,,,,,,,,,,,,,,,,buildings; outdoor
r125f6e84t,http://193.205.194.113/RAISE/NEF/r125f6e84t.NEF,http://193.205.194.113/RAISE/TIFF/r125f6e84t.TIF,9/20/2014 16:07,4/11/2014 10:24,23.3 MB,L (4928 x 3264),24:14.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/8,1/250s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,-1,0,,,,,,,,,,,,,,,,,nature; outdoor
r12638c95t,http://193.205.194.113/RAISE/NEF/r12638c95t.NEF,http://193.205.194.113/RAISE/TIFF/r12638c95t.TIF,9/20/2014 23:18,2/18/2012 11:37,9.78 MB,L (4288 x 2848),37:41.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,58mm,AF-A,Auto,ON,,f/6.3,1/20s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,buildings; outdoor; people
